#time	diode A	diode B
1519956861.3	11.049313	11.256369
1519956881.4	11.049215	11.256280
1519956901.5	11.049186	11.256231
1519956921.6	11.049584	11.256612
1519956941.6	11.049767	11.256773
1519956961.7	11.049182	11.256208
1519956981.7	11.048944	11.256059
1519957001.8	11.048693	11.255712
1519957021.9	11.049548	11.256598
1519957042.0	11.049652	11.256762
1519957062.0	11.049393	11.256484
1519957082.1	11.049717	11.256833
1519957102.2	11.049953	11.257045
1519957122.3	11.049622	11.256595
1519957142.3	11.049622	11.256661
1519957162.4	11.049837	11.256938
1519957182.5	11.049827	11.256931
1519957202.5	11.050410	11.257559
1519957222.6	11.050335	11.257414
1519957242.7	11.049875	11.256939
1519957262.7	11.049861	11.257015
1519957282.8	11.049073	11.256175
1519957302.9	11.049762	11.256860
1519957323.0	11.049559	11.256652
1519957343.1	11.049758	11.256894
1519957363.1	11.049860	11.256990
1519957383.2	11.050190	11.257277
1519957403.2	11.049885	11.256969
1519957423.3	11.050082	11.257198
1519957443.4	11.049873	11.256928
1519957463.5	11.050498	11.257598
1519957483.5	11.050465	11.257509
1519957503.6	11.050266	11.257371
1519957523.7	11.050014	11.257190
1519957543.8	11.050322	11.257376
1519957563.8	11.050452	11.257506
1519957583.9	11.050438	11.257530
1519957604.0	11.050118	11.257180
1519957624.1	11.050086	11.257179
1519957644.1	11.050017	11.257061
1519957664.2	11.049906	11.257011
1519957684.3	11.049855	11.256958
1519957704.4	11.050079	11.257192
1519957724.4	11.050029	11.257130
1519957744.5	11.050151	11.257246
1519957764.6	11.049951	11.256999
1519957784.7	11.050087	11.257171
1519957804.7	11.050074	11.257099
1519957824.8	11.050182	11.257257
1519957844.9	11.050134	11.257231
1519957864.9	11.050005	11.257111
1519957885.0	11.050331	11.257375
1519957905.1	11.050369	11.257432
1519957925.2	11.050854	11.257975
1519957945.2	11.050679	11.257751
1519957965.3	11.050220	11.257217
1519957985.4	11.050612	11.257740
1519958005.5	11.050680	11.257832
1519958025.5	11.050240	11.257375
1519958045.6	11.050552	11.257634
1519958065.7	11.050353	11.257442
1519958085.8	11.050216	11.257298
1519958105.8	11.050377	11.257511
1519958125.9	11.050499	11.257627
1519958146.0	11.050951	11.258060
1519958166.0	11.051085	11.258164
1519958186.1	11.050525	11.257636
1519958206.2	11.050553	11.257641
1519958226.3	11.050675	11.257744
1519958246.3	11.050401	11.257442
1519958266.4	11.050668	11.257748
1519958286.5	11.051164	11.258237
1519958306.5	11.051474	11.258611
1519958326.6	11.050671	11.257811
1519958346.7	11.051009	11.258190
1519958366.8	11.051230	11.258350
1519958386.8	11.050844	11.257921
1519958406.9	11.050986	11.258080
1519958427.0	11.050573	11.257725
1519958447.0	11.050766	11.257875
1519958467.1	11.050836	11.257895
1519958487.2	11.051042	11.258156
1519958507.3	11.050961	11.258116
1519958527.3	11.050303	11.257386
1519958547.4	11.050669	11.257738
1519958567.5	11.051056	11.258157
1519958587.6	11.051020	11.258162
1519958607.6	11.051084	11.258193
1519958627.7	11.051202	11.258306
1519958647.7	11.051439	11.258557
1519958667.8	11.051045	11.258187
1519958687.9	11.051157	11.258348
1519958707.9	11.051044	11.258149
1519958728.0	11.050834	11.257876
1519958748.1	11.051513	11.258659
1519958768.2	11.051332	11.258482
1519958788.2	11.051044	11.258208
1519958808.3	11.051331	11.258436
1519958828.4	11.051398	11.258530
1519958848.4	11.050755	11.257926
1519958868.5	11.051276	11.258443
1519958888.6	11.051188	11.258330
1519958908.7	11.051084	11.258202
1519958928.7	11.051289	11.258470
1519958948.8	11.051270	11.258397
1519958968.9	11.051392	11.258569
1519958988.9	11.051671	11.258734
1519959009.0	11.051374	11.258537
1519959029.1	11.051419	11.258571
1519959049.2	11.051353	11.258496
1519959069.2	11.051227	11.258368
1519959089.3	11.051094	11.258226
1519959109.4	11.051170	11.258325
1519959129.5	11.051218	11.258333
1519959149.5	11.051429	11.258595
1519959169.6	11.051815	11.258957
1519959189.7	11.052064	11.259232
1519959209.7	11.051921	11.259034
1519959229.8	11.051651	11.258836
1519959249.9	11.051660	11.258783
1519959269.9	11.051737	11.258894
1519959290.0	11.051804	11.258927
1519959310.1	11.051692	11.258864
1519959330.1	11.051366	11.258507
1519959350.2	11.051270	11.258445
1519959370.3	11.051672	11.258900
1519959390.4	11.051164	11.258265
1519959410.4	11.051101	11.258247
1519959430.5	11.051162	11.258315
1519959450.6	11.051538	11.258708
1519959470.6	11.051611	11.258805
1519959490.7	11.051429	11.258577
1519959510.8	11.051534	11.258676
1519959530.9	11.051409	11.258600
1519959550.9	11.051916	11.259030
1519959571.0	11.052147	11.259304
1519959591.1	11.052026	11.259238
1519959611.1	11.051107	11.258319
1519959631.2	11.051416	11.258554
1519959651.3	11.051360	11.258516
1519959671.4	11.051039	11.258194
1519959691.4	11.051407	11.258600
1519959711.5	11.051723	11.258918
1519959731.6	11.052011	11.259167
1519959751.6	11.052413	11.259598
1519959771.7	11.052326	11.259582
1519959791.8	11.052167	11.259401
1519959811.9	11.052171	11.259333
1519959831.9	11.052176	11.259353
1519959852.0	11.052051	11.259222
1519959872.1	11.051546	11.258771
1519959892.1	11.052162	11.259327
1519959912.2	11.052470	11.259662
1519959932.3	11.052038	11.259231
1519959952.3	11.052198	11.259392
1519959972.4	11.051927	11.259060
1519959992.5	11.051619	11.258879
1519960012.6	11.051344	11.258524
1519960032.6	11.051567	11.258758
1519960052.7	11.051771	11.258909
1519960072.8	11.051697	11.258840
1519960092.8	11.051728	11.258890
1519960112.9	11.052300	11.259454
1519960133.0	11.052005	11.259167
1519960153.0	11.051936	11.259090
1519960173.1	11.052122	11.259320
1519960193.2	11.052283	11.259479
1519960213.2	11.052294	11.259456
1519960233.3	11.052903	11.260068
1519960253.4	11.053049	11.260224
1519960273.5	11.052670	11.259903
1519960293.5	11.052851	11.259995
1519960313.6	11.052526	11.259691
1519960333.7	11.052579	11.259808
1519960353.7	11.052803	11.259916
1519960373.8	11.052746	11.259865
1519960393.9	11.052852	11.260064
1519960413.9	11.052732	11.259884
1519960434.0	11.052739	11.259893
1519960454.1	11.053157	11.260422
1519960474.2	11.052644	11.259840
1519960494.2	11.052626	11.259817
1519960514.3	11.052327	11.259558
1519960534.4	11.052614	11.259795
1519960554.4	11.052351	11.259567
1519960574.5	11.052905	11.260025
1519960594.6	11.053167	11.260362
1519960614.6	11.052938	11.260161
1519960634.7	11.052814	11.260000
1519960654.8	11.052415	11.259621
1519960674.9	11.052950	11.260151
1519960694.9	11.052787	11.260030
1519960715.0	11.052979	11.260173
1519960735.1	11.053134	11.260356
1519960755.2	11.052835	11.260007
1519960775.2	11.052653	11.259823
1519960795.3	11.052938	11.260133
1519960815.4	11.053042	11.260275
1519960835.5	11.053355	11.260511
1519960855.5	11.053020	11.260215
1519960875.6	11.053330	11.260482
1519960895.7	11.053231	11.260374
1519960915.7	11.053131	11.260330
1519960935.8	11.052899	11.260039
1519960955.9	11.053099	11.260275
1519960976.0	11.052895	11.260055
1519960996.1	11.053244	11.260497
1519961016.1	11.053326	11.260523
1519961036.2	11.053220	11.260440
1519961056.3	11.052907	11.260078
1519961076.3	11.053688	11.260903
1519961096.4	11.053772	11.260991
1519961116.5	11.053516	11.260714
1519961136.6	11.053480	11.260664
1519961156.6	11.053288	11.260471
1519961176.7	11.053412	11.260603
1519961196.8	11.053364	11.260550
1519961216.8	11.053643	11.260787
1519961236.9	11.053361	11.260538
1519961257.0	11.053582	11.260792
1519961277.0	11.053153	11.260334
1519961297.1	11.053733	11.260925
1519961317.1	11.053765	11.260970
1519961337.2	11.053867	11.261101
1519961357.3	11.053406	11.260626
1519961377.4	11.053740	11.260990
1519961397.4	11.053697	11.260878
1519961417.5	11.053782	11.261000
1519961437.6	11.053382	11.260556
1519961457.6	11.053535	11.260692
1519961477.7	11.053636	11.260905
1519961497.8	11.053628	11.260804
1519961517.9	11.054167	11.261361
1519961537.9	11.053417	11.260689
1519961558.0	11.053904	11.261036
1519961578.1	11.053959	11.261189
1519961598.1	11.053502	11.260737
1519961618.2	11.053224	11.260433
1519961638.3	11.052948	11.260115
1519961658.4	11.053245	11.260479
1519961678.4	11.053284	11.260505
1519961698.5	11.053324	11.260571
1519961718.6	11.053508	11.260743
1519961738.7	11.053308	11.260514
1519961758.7	11.053244	11.260513
1519961778.8	11.053799	11.260973
1519961798.9	11.054247	11.261435
1519961818.9	11.053956	11.261146
1519961839.0	11.054130	11.261359
1519961859.1	11.053699	11.260912
1519961879.1	11.053974	11.261149
1519961899.2	11.054451	11.261710
1519961919.3	11.053723	11.260941
1519961939.3	11.053701	11.260898
1519961959.4	11.054135	11.261259
1519961979.5	11.054029	11.261240
1519961999.5	11.053555	11.260818
1519962019.6	11.053658	11.260862
1519962039.7	11.053652	11.260887
1519962059.7	11.053442	11.260643
1519962079.8	11.053787	11.260999
1519962099.9	11.054118	11.261281
1519962120.0	11.054550	11.261733
1519962140.0	11.054548	11.261797
1519962160.1	11.054359	11.261537
1519962180.2	11.054196	11.261339
1519962200.3	11.053999	11.261157
1519962220.3	11.054290	11.261482
1519962240.4	11.054352	11.261580
1519962260.5	11.053997	11.261218
1519962280.6	11.054192	11.261445
1519962300.6	11.054041	11.261298
1519962320.7	11.053753	11.260997
1519962340.8	11.053766	11.260952
1519962360.9	11.053964	11.261270
1519962380.9	11.054274	11.261556
1519962401.0	11.054242	11.261396
1519962421.1	11.054506	11.261729
1519962441.2	11.054124	11.261306
1519962461.2	11.053521	11.260724
1519962481.3	11.054134	11.261317
1519962501.4	11.054142	11.261395
1519962521.5	11.054555	11.261758
1519962541.5	11.054545	11.261770
1519962561.6	11.054479	11.261775
1519962581.7	11.054311	11.261571
1519962601.8	11.054145	11.261371
1519962621.8	11.054603	11.261802
1519962641.9	11.054376	11.261600
1519962662.0	11.054177	11.261374
1519962682.0	11.054148	11.261391
1519962702.1	11.053983	11.261262
1519962722.2	11.054222	11.261402
1519962742.2	11.054220	11.261391
1519962762.3	11.054085	11.261347
1519962782.4	11.053957	11.261196
1519962802.4	11.054487	11.261734
1519962822.5	11.054672	11.261841
1519962842.6	11.054235	11.261453
1519962862.6	11.053952	11.261157
1519962882.7	11.054373	11.261576
1519962902.8	11.054068	11.261276
1519962922.8	11.054074	11.261232
1519962942.9	11.053840	11.261026
1519962963.0	11.053820	11.261017
1519962983.0	11.054094	11.261318
1519963003.1	11.054108	11.261356
1519963023.2	11.054306	11.261529
1519963043.3	11.054147	11.261366
1519963063.3	11.054270	11.261498
1519963083.4	11.054046	11.261307
1519963103.5	11.053960	11.261180
1519963123.6	11.054260	11.261489
1519963143.6	11.054097	11.261299
1519963163.7	11.054372	11.261596
1519963183.8	11.054591	11.261879
1519963203.8	11.054671	11.261901
1519963223.9	11.054699	11.261928
1519963244.0	11.054605	11.261867
1519963264.0	11.054767	11.262030
1519963284.1	11.054107	11.261279
1519963304.2	11.054612	11.261883
1519963324.3	11.054627	11.261867
1519963344.3	11.054682	11.261884
1519963364.4	11.054323	11.261558
1519963384.5	11.055032	11.262319
1519963404.6	11.054865	11.262080
1519963424.6	11.054790	11.261965
1519963444.7	11.055159	11.262397
1519963464.8	11.054912	11.262093
1519963484.8	11.054893	11.262074
1519963504.9	11.055103	11.262336
1519963525.0	11.054828	11.262033
1519963545.1	11.054546	11.261884
1519963565.1	11.054638	11.261799
1519963585.2	11.055237	11.262459
1519963605.3	11.054861	11.262094
1519963625.3	11.054597	11.261856
1519963645.4	11.054899	11.262188
1519963665.5	11.054785	11.262016
1519963685.6	11.054403	11.261636
1519963705.6	11.054511	11.261757
1519963725.7	11.054643	11.261905
1519963745.8	11.054359	11.261576
1519963765.8	11.054686	11.261955
1519963785.9	11.054805	11.262064
1519963806.0	11.055335	11.262592
1519963826.0	11.055509	11.262805
1519963846.1	11.055075	11.262362
1519963866.2	11.055051	11.262214
1519963886.2	11.055038	11.262258
1519963906.3	11.054977	11.262239
1519963926.4	11.055003	11.262276
1519963946.5	11.054882	11.262137
1519963966.5	11.054892	11.262140
1519963986.6	11.055514	11.262753
1519964006.7	11.055177	11.262356
1519964026.8	11.054765	11.261998
1519964046.8	11.055299	11.262486
1519964066.9	11.055380	11.262646
1519964087.0	11.055031	11.262298
1519964107.1	11.055284	11.262503
1519964127.1	11.054943	11.262210
1519964147.2	11.055050	11.262252
1519964167.2	11.055022	11.262272
1519964187.3	11.055165	11.262424
1519964207.4	11.055349	11.262593
1519964227.5	11.055268	11.262484
1519964247.5	11.055358	11.262623
1519964267.6	11.055276	11.262540
1519964287.7	11.055079	11.262298
1519964307.8	11.054569	11.261882
1519964327.8	11.055139	11.262429
1519964347.9	11.054927	11.262105
1519964368.0	11.055072	11.262331
1519964388.0	11.055071	11.262280
1519964408.1	11.054793	11.262048
1519964428.2	11.055058	11.262317
1519964448.2	11.054770	11.261937
1519964468.3	11.054873	11.262075
1519964488.4	11.054506	11.261750
1519964508.5	11.054983	11.262234
1519964528.5	11.054928	11.262176
1519964548.6	11.054739	11.262028
1519964568.7	11.055037	11.262306
1519964588.7	11.055058	11.262267
1519964608.8	11.054969	11.262183
1519964628.9	11.055109	11.262337
1519964648.9	11.054851	11.262140
1519964669.0	11.055017	11.262299
1519964689.1	11.054647	11.261827
1519964709.1	11.054599	11.261832
1519964729.2	11.054858	11.262113
1519964749.3	11.055537	11.262802
1519964769.3	11.055527	11.262755
1519964789.4	11.055177	11.262496
1519964809.5	11.055522	11.262842
1519964829.6	11.055527	11.262794
1519964849.6	11.055917	11.263231
1519964869.7	11.055978	11.263200
1519964889.8	11.055238	11.262464
1519964909.8	11.055496	11.262768
1519964929.9	11.055436	11.262672
1519964950.0	11.055143	11.262424
1519964970.0	11.055236	11.262486
1519964990.1	11.055532	11.262809
1519965010.2	11.056045	11.263286
1519965030.3	11.055935	11.263266
1519965050.3	11.055544	11.262834
1519965070.4	11.055653	11.262961
1519965090.5	11.055497	11.262829
1519965110.6	11.055737	11.262956
1519965130.6	11.055187	11.262491
1519965150.7	11.055687	11.262993
1519965170.8	11.055804	11.263120
1519965190.8	11.055601	11.262899
1519965210.9	11.055715	11.263003
1519965231.0	11.055548	11.262819
1519965251.0	11.055549	11.262856
1519965271.1	11.055955	11.263244
1519965291.2	11.056056	11.263336
1519965311.3	11.055932	11.263251
1519965331.3	11.055729	11.263053
1519965351.4	11.055684	11.262944
1519965371.5	11.055340	11.262580
1519965391.5	11.055651	11.262910
1519965411.6	11.055483	11.262748
1519965431.7	11.055876	11.263191
1519965451.7	11.055838	11.263143
1519965471.8	11.055711	11.263028
1519965491.9	11.055640	11.262916
1519965512.0	11.055291	11.262579
1519965532.0	11.055447	11.262707
1519965552.1	11.055693	11.262954
1519965572.2	11.055840	11.263103
1519965592.2	11.056140	11.263467
1519965612.3	11.055403	11.262711
1519965632.4	11.055846	11.263162
1519965652.5	11.055977	11.263239
1519965672.5	11.056198	11.263556
1519965692.6	11.055947	11.263268
1519965712.7	11.055438	11.262700
1519965732.7	11.055447	11.262741
1519965752.8	11.055782	11.263062
1519965772.9	11.055767	11.263067
1519965792.9	11.054919	11.262221
1519965813.0	11.055352	11.262652
1519965833.1	11.056382	11.263688
1519965853.1	11.056005	11.263316
1519965873.2	11.055905	11.263136
1519965893.3	11.056235	11.263498
1519965913.4	11.056035	11.263341
1519965933.4	11.056187	11.263446
1519965953.5	11.055914	11.263198
1519965973.6	11.055820	11.263101
1519965993.6	11.055521	11.262831
1519966013.7	11.055305	11.262617
1519966033.8	11.055058	11.262300
1519966053.9	11.055336	11.262557
1519966073.9	11.055590	11.262948
1519966094.0	11.055980	11.263224
1519966114.1	11.056235	11.263565
1519966134.2	11.056209	11.263546
1519966154.2	11.055926	11.263268
1519966174.3	11.055999	11.263238
1519966194.4	11.055451	11.262814
1519966214.5	11.055651	11.262945
1519966234.5	11.055468	11.262759
1519966254.6	11.055833	11.263097
1519966274.7	11.055624	11.262850
1519966294.7	11.056060	11.263309
1519966314.8	11.055575	11.262862
1519966334.9	11.055875	11.263049
1519966354.9	11.056302	11.263593
1519966375.0	11.056398	11.263723
1519966395.1	11.056227	11.263429
1519966415.2	11.055556	11.262815
1519966435.2	11.055495	11.262758
1519966455.3	11.055478	11.262733
1519966475.4	11.055406	11.262671
1519966495.5	11.055712	11.263020
1519966515.5	11.056321	11.263723
1519966535.6	11.055836	11.263174
1519966555.7	11.055754	11.263080
1519966575.8	11.055676	11.262895
1519966595.8	11.056223	11.263539
1519966615.9	11.055722	11.262959
1519966636.0	11.055890	11.263138
1519966656.1	11.055864	11.263123
1519966676.1	11.056071	11.263348
1519966696.2	11.056482	11.263766
1519966716.2	11.056081	11.263350
1519966736.3	11.056312	11.263598
1519966756.4	11.055902	11.263181
1519966776.5	11.055671	11.262964
1519966796.5	11.055869	11.263150
1519966816.6	11.056290	11.263656
1519966836.7	11.055889	11.263208
1519966856.7	11.055602	11.262926
1519966876.8	11.055652	11.262964
1519966896.9	11.055545	11.262849
1519966916.9	11.055828	11.263175
1519966937.0	11.056199	11.263431
1519966957.1	11.055984	11.263249
1519966977.1	11.055839	11.263158
1519966997.2	11.056140	11.263441
1519967017.3	11.056121	11.263395
1519967037.4	11.056131	11.263427
1519967057.4	11.055939	11.263249
1519967077.5	11.056108	11.263413
1519967097.6	11.056192	11.263485
1519967117.6	11.056386	11.263712
1519967137.7	11.055864	11.263127
1519967157.8	11.056205	11.263499
1519967177.9	11.056017	11.263348
1519967197.9	11.056224	11.263561
1519967218.0	11.055601	11.262897
1519967238.1	11.055837	11.263123
1519967258.1	11.055820	11.263155
1519967278.2	11.056011	11.263287
1519967298.3	11.056179	11.263517
1519967318.3	11.056115	11.263465
1519967338.4	11.056444	11.263763
1519967358.5	11.056038	11.263349
1519967378.6	11.055889	11.263207
1519967398.6	11.056037	11.263351
1519967418.7	11.055345	11.262671
1519967438.7	11.055659	11.263009
1519967458.8	11.056163	11.263467
1519967478.9	11.056736	11.264022
1519967499.0	11.056461	11.263725
1519967519.0	11.055771	11.263056
1519967539.1	11.055870	11.263230
1519967559.2	11.055552	11.262955
1519967579.2	11.055945	11.263214
1519967599.3	11.056309	11.263575
1519967619.4	11.056240	11.263523
1519967639.5	11.055990	11.263271
1519967659.6	11.056183	11.263433
1519967679.6	11.056312	11.263636
1519967699.7	11.055935	11.263243
1519967719.7	11.055471	11.262738
1519967739.8	11.055532	11.262854
1519967759.9	11.055867	11.263168
1519967780.0	11.055858	11.263209
1519967800.0	11.055946	11.263179
1519967820.1	11.056151	11.263445
1519967840.2	11.056148	11.263454
1519967860.3	11.055544	11.262812
1519967880.3	11.055695	11.262957
1519967900.4	11.056073	11.263303
1519967920.5	11.056036	11.263321
1519967940.6	11.056528	11.263850
1519967960.6	11.056142	11.263420
1519967980.7	11.056446	11.263698
1519968000.8	11.056331	11.263607
1519968020.8	11.055859	11.263097
1519968040.9	11.055786	11.263062
1519968061.0	11.055733	11.263058
1519968081.0	11.055737	11.263001
1519968101.1	11.055580	11.262905
1519968121.2	11.055616	11.262903
1519968141.2	11.056154	11.263451
1519968161.3	11.055705	11.262978
1519968181.4	11.055979	11.263250
1519968201.4	11.055663	11.262964
1519968221.5	11.056109	11.263404
1519968241.6	11.056005	11.263304
1519968261.7	11.055811	11.263122
1519968281.7	11.055807	11.263036
1519968301.8	11.055565	11.262839
